Country_Code,Year,Crime_Count,Crime_Type
MAC,2006,10.0,Homicide
MAC,2007,6.0,Homicide
MAC,2008,4.0,Homicide
MAC,2009,5.0,Homicide
MAC,2010,2.0,Homicide
MAC,2011,4.0,Homicide
MAC,2012,4.0,Homicide
MAC,2013,1.0,Homicide
MAC,2014,1.0,Homicide
MAC,2015,1.0,Homicide
MAC,2016,1.0,Homicide
MAC,2017,2.0,Homicide
MAC,2018,2.0,Homicide
MAC,2019,2.0,Homicide
MAC,2020,2.0,Homicide
MAC,2021,3.0,Homicide
MAC,2022,2.0,Homicide
MAC,2023,4.0,Homicide
MWI,2000,700.0,Homicide
MWI,2001,900.0,Homicide
MWI,2002,567.0,Homicide
MWI,2003,300.0,Homicide
MWI,2004,411.0,Homicide
MWI,2005,200.0,Homicide
MWI,2006,821.0,Homicide
MWI,2007,690.0,Homicide
MWI,2008,780.0,Homicide
MWI,2009,320.0,Homicide
MWI,2010,520.0,Homicide
MWI,2011,343.0,Homicide
MWI,2012,279.0,Homicide
MYS,1990,313.0,Homicide
MYS,1991,384.0,Homicide
MYS,1992,366.0,Homicide
MYS,1993,360.0,Homicide
MYS,1994,336.0,Homicide
MYS,1995,396.0,Homicide
MYS,1996,447.0,Homicide
MYS,1997,540.0,Homicide
MYS,1998,629.0,Homicide
MYS,1999,588.0,Homicide
MYS,2000,551.0,Homicide
MYS,2001,517.0,Homicide
MYS,2002,565.0,Homicide
MYS,2003,565.0,Homicide
MYS,2004,497.0,Homicide
MYS,2005,604.0,Homicide
MYS,2006,588.0,Homicide
MYS,2007,652.0,Homicide
MYS,2008,597.0,Homicide
MYS,2009,561.0,Homicide
MYS,2010,540.0,Homicide
MYS,2011,530.0,Homicide
MYS,2012,602.0,Homicide
MYS,2013,627.0,Homicide
MYS,2014,510.0,Homicide
MYS,2015,498.0,Homicide
MYS,2016,456.0,Homicide
MYS,2017,379.0,Homicide
MYS,2018,323.0,Homicide
MYS,2019,310.0,Homicide
MYS,2020,253.0,Homicide
MYS,2021,243.0,Homicide
MYS,2022,240.0,Homicide
MYS,2023,258.0,Homicide
MDV,1990,1.0,Homicide
MDV,1995,2.0,Homicide
MDV,1997,6.0,Homicide
MDV,2001,7.0,Homicide
MDV,2002,8.0,Homicide
MDV,2007,3.0,Homicide
MDV,2008,5.0,Homicide
MDV,2009,6.0,Homicide
MDV,2010,6.0,Homicide
MDV,2011,3.0,Homicide
MDV,2012,10.0,Homicide
MDV,2013,3.0,Homicide
MDV,2015,4.0,Homicide
MDV,2019,3.0,Homicide
MLT,1990,4.0,Homicide
MLT,1991,3.0,Homicide
MLT,1992,6.0,Homicide
MLT,1993,7.0,Homicide
MLT,1994,3.0,Homicide
MLT,1998,5.0,Homicide
MLT,1999,10.0,Homicide
MLT,2000,4.0,Homicide
MLT,2001,6.0,Homicide
MLT,2002,6.0,Homicide
MLT,2004,7.0,Homicide
MLT,2005,4.0,Homicide
MLT,2006,0.0,Homicide
MLT,2007,4.0,Homicide
MLT,2008,6.0,Homicide
MLT,2009,4.0,Homicide
